Id,AccountId,FirstName,LastName,Email,Phone,MobilePhone,Title,Department,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,LeadSource,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
00300012076,00100010765,Marcus,Brown,marcus.brown@bryant-burgess.com,8965318009,716.265.9373,Director IT,Finance,52854 Rodriguez Garden,Port Amyborough,PW,01504,USA,Event,0050014,2025-03-30 17:21:13,2025-05-10 17:21:13,False
00300012077,00100010766,Christopher,Roach,christopher.roach@byrd.info,600.661.9587x30192,489-623-4822,CEO,Operations,52786 Aaron Rapids Apt. 071,North Brandon,FL,94391,USA,Event,0050017,2026-01-13 17:21:13,2026-12-19 17:21:13,False
00300012078,00100010766,Steven,Bailey,steven.bailey@byrd.info,915-315-2854x89598,896-890-2138,VP Marketing,Procurement,52786 Aaron Rapids Apt. 071,North Brandon,FL,94391,USA,Web,0050017,2025-11-27 17:21:13,2026-10-08 17:21:13,False
00300012079,00100010766,Linda,Jones,linda.jones@byrd.info,+1-218-639-4975x2712,(340)882-7461,CFO,Executive,52786 Aaron Rapids Apt. 071,North Brandon,FL,94391,USA,Purchased List,0050017,2025-07-25 17:21:13,2026-04-29 17:21:13,False
00300012080,00100010766,Lynn,Evans,lynn.evans@byrd.info,873.409.0090,+1-591-539-0410x406,CTO,Operations,52786 Aaron Rapids Apt. 071,North Brandon,FL,94391,USA,Web,0050017,2025-08-03 17:21:13,2026-04-07 17:21:13,False
00300012081,00100010767,Daniel,Owens,daniel.owens@riley.com,(773)700-9164x6191,308.696.7463,VP Sales,IT,6676 Williams Ridge Suite 833,Kimberlytown,AK,81109,USA,Purchased List,0050015,2024-05-14 17:21:13,2025-03-28 17:21:13,False
00300012082,00100010768,Matthew,Moore,matthew.moore@harper-boyer.com,+1-536-621-9036x1654,612-763-2623x763,CTO,HR,3601 Vasquez Route Apt. 150,North Chadberg,MT,01669,USA,Trade Show,0050013,2025-05-20 17:21:13,2026-01-28 17:21:13,False
00300012083,00100010768,Teresa,Price,teresa.price@harper-boyer.com,(963)653-5227,707.666.6096x54592,CFO,Marketing,3601 Vasquez Route Apt. 150,North Chadberg,MT,01669,USA,Purchased List,0050013,2025-07-26 17:21:13,2025-12-14 17:21:13,False
00300012084,00100010768,Justin,Morgan,justin.morgan@harper-boyer.com,976-542-4932,+1-748-687-6100,CEO,Sales,3601 Vasquez Route Apt. 150,North Chadberg,MT,01669,USA,Event,0050013,2025-07-04 17:21:13,2025-10-06 17:21:13,False
00300012085,00100010769,Mary,Whitaker,mary.whitaker@thomas-stone.com,706.290.8713x1972,(408)520-6460,Senior Buyer,HR,7192 Justin Lodge,Hudsonview,MS,32281,USA,Event,0050001,2024-11-08 17:21:13,2025-04-01 17:21:13,False
00300012086,00100010769,Robert,Ward,robert.ward@thomas-stone.com,+1-560-315-8043,+1-286-996-7504x4643,VP Operations,Operations,7192 Justin Lodge,Hudsonview,MS,32281,USA,Web,0050001,2024-10-10 17:21:13,2025-02-01 17:21:13,False
00300012087,00100010769,Tyler,Dougherty,tyler.dougherty@thomas-stone.com,780.528.2739x809,574.976.9304x5105,VP Marketing,IT,7192 Justin Lodge,Hudsonview,MS,32281,USA,Phone Inquiry,0050001,2024-11-25 17:21:13,2025-01-30 17:21:13,False
00300012088,00100010769,Andrea,Collins,andrea.collins@thomas-stone.com,260.705.4251x88689,(307)378-8439x950,CEO,HR,7192 Justin Lodge,Hudsonview,MS,32281,USA,Purchased List,0050001,2024-07-14 17:21:13,2025-04-10 17:21:13,False
00300012089,00100010770,Keith,Dennis,keith.dennis@holloway.com,001-983-550-2652x87905,3775781088,Senior Buyer,Finance,724 Benjamin Bypass,North Amy,TN,07006,USA,Purchased List,0050015,2025-05-08 17:21:13,2026-01-08 17:21:13,False
00300012090,00100010770,Billy,Gonzales,billy.gonzales@holloway.com,510-403-1699x621,581.465.1424,VP Operations,HR,724 Benjamin Bypass,North Amy,TN,07006,USA,Trade Show,0050015,2025-06-07 17:21:13,2025-06-24 17:21:13,False
00300012091,00100010770,Cassie,Horne,cassie.horne@holloway.com,(592)584-0645,+1-345-924-7994,Manager Procurement,Procurement,724 Benjamin Bypass,North Amy,TN,07006,USA,Event,0050015,2025-05-28 17:21:13,2025-11-22 17:21:13,False
00300012092,00100010771,James,Randolph,james.randolph@ramos.com,588-328-5332,+1-251-921-5487x897,Manager Procurement,Sales,335 Kirk Forge,Georgeborough,AS,02187,USA,Trade Show,0050018,2023-07-18 17:21:13,2024-07-04 17:21:13,False
00300012093,00100010771,Larry,Wall,larry.wall@ramos.com,240.490.6143x5631,621.811.5082,Director IT,Operations,335 Kirk Forge,Georgeborough,AS,02187,USA,Phone Inquiry,0050018,2023-05-23 17:21:13,2024-01-13 17:21:13,False
00300012094,00100010771,Debbie,Reid,debbie.reid@ramos.com,716-935-5578x8414,873-555-8785x7671,Director Finance,HR,335 Kirk Forge,Georgeborough,AS,02187,USA,Partner Referral,0050018,2023-05-09 17:21:13,2024-05-01 17:21:13,False
00300012095,00100010772,Kevin,Randall,kevin.randall@reid.org,779.587.3311x9757,3455370747,Senior Buyer,Operations,4158 Colleen Causeway,North Sandra,VT,29418,USA,Web,0050007,2022-06-01 17:21:13,2023-01-23 17:21:13,False
00300012096,00100010773,Charles,Bird,charles.bird@quinn-kelly.com,496.992.6192,+1-993-607-5047x5709,VP Sales,Marketing,0531 Benjamin Keys Apt. 309,Crawfordborough,PA,59203,USA,Web,0050001,2023-01-02 17:21:13,2023-12-21 17:21:13,False
00300012097,00100010773,Gabriella,Pittman,gabriella.pittman@quinn-kelly.com,517-345-0115x959,+1-657-619-7516,VP Operations,Procurement,0531 Benjamin Keys Apt. 309,Crawfordborough,PA,59203,USA,Purchased List,0050001,2022-10-16 17:21:13,2022-10-23 17:21:13,False
00300012098,00100010773,Kristina,West,kristina.west@quinn-kelly.com,989-644-3976x21089,+1-554-720-8481,VP Marketing,IT,0531 Benjamin Keys Apt. 309,Crawfordborough,PA,59203,USA,Trade Show,0050001,2023-04-04 17:21:13,2023-07-21 17:21:13,False
00300012099,00100010774,Daniel,Obrien,daniel.obrien@rivas.com,477-818-6730x856,(639)224-1513,CFO,Sales,776 Dominique Plains,South Sara,NE,71902,USA,Purchased List,0050015,2022-10-15 17:21:13,2023-08-09 17:21:13,False
00300012100,00100010774,Christopher,Hill,christopher.hill@rivas.com,+1-271-336-4125x41895,+1-564-787-7397x86517,VP Marketing,Operations,776 Dominique Plains,South Sara,NE,71902,USA,Web,0050015,2022-08-04 17:21:13,2023-01-18 17:21:13,False
00300012101,00100010774,Sarah,Rowe,sarah.rowe@rivas.com,(752)974-7046,973-477-1578,VP Operations,Finance,776 Dominique Plains,South Sara,NE,71902,USA,Event,0050015,2022-10-10 17:21:13,2023-08-20 17:21:13,False
00300012102,00100010775,Ashley,Hall,ashley.hall@patel.com,(808)598-1920x9382,(453)325-8788x702,VP Operations,IT,2289 Steven Prairie Apt. 598,East Marcusfort,NJ,61430,USA,Web,0050004,2021-01-11 17:21:13,2021-04-17 17:21:13,False
00300012103,00100010776,Donald,Schultz,donald.schultz@fowler-riddle.com,646-541-6166x945,001-907-641-3991x45422,VP Operations,Marketing,7893 Stephanie Dam Suite 651,Millerville,MP,40919,USA,Purchased List,0050005,2022-07-11 17:21:13,2022-11-23 17:21:13,False
00300012104,00100010776,Jason,Scott,jason.scott@fowler-riddle.com,(529)461-1713x9608,866-922-4165,VP Sales,Finance,7893 Stephanie Dam Suite 651,Millerville,MP,40919,USA,Phone Inquiry,0050005,2022-04-22 17:21:13,2022-09-07 17:21:13,False
00300012105,00100010777,James,Romero,james.romero@tanner.info,+1-468-805-6106x21756,+1-823-938-3312x467,Director IT,Marketing,25018 Houston Camp,Hillshire,WV,03510,USA,Partner Referral,0050001,2021-06-20 17:21:13,2022-04-30 17:21:13,False
00300012106,00100010777,Stacey,Dennis,stacey.dennis@tanner.info,679.588.9008,348.451.5969x81322,CEO,Executive,25018 Houston Camp,Hillshire,WV,03510,USA,Trade Show,0050001,2021-05-18 17:21:13,2021-11-22 17:21:13,False
00300012107,00100010778,Justin,Ward,justin.ward@leach.com,829.390.3253,943-580-5158x9527,CTO,Executive,6249 Cox Mountains,Virginiamouth,NM,90990,USA,Trade Show,0050009,2022-06-29 17:21:13,2023-03-12 17:21:13,False
00300012108,00100010778,Kathleen,Brown,kathleen.brown@leach.com,466-850-4638x2823,(880)986-6315x27177,CFO,Finance,6249 Cox Mountains,Virginiamouth,NM,90990,USA,Phone Inquiry,0050009,2022-08-29 17:21:13,2022-12-15 17:21:13,False
00300012109,00100010778,Keith,Faulkner,keith.faulkner@leach.com,(603)856-6094,+1-478-895-5004x796,Director IT,Operations,6249 Cox Mountains,Virginiamouth,NM,90990,USA,Purchased List,0050009,2022-08-28 17:21:13,2023-08-22 17:21:13,False
00300012110,00100010779,Dennis,West,dennis.west@edwards.info,+1-376-416-8296x898,+1-410-387-1768,Senior Buyer,Marketing,146 Kemp Plain Suite 583,Williamport,OH,97679,USA,Partner Referral,0050010,2024-07-04 17:21:13,2025-01-07 17:21:13,False
00300012111,00100010779,Suzanne,Foster,suzanne.foster@edwards.info,388-368-0226x34714,+1-736-931-7762x60183,VP Operations,Marketing,146 Kemp Plain Suite 583,Williamport,OH,97679,USA,Phone Inquiry,0050010,2024-07-11 17:21:13,2024-12-02 17:21:13,False
00300012112,00100010779,Tamara,Hoffman,tamara.hoffman@edwards.info,270-887-0145,(880)846-9575x552,CEO,Executive,146 Kemp Plain Suite 583,Williamport,OH,97679,USA,Trade Show,0050010,2024-07-24 17:21:13,2024-10-25 17:21:13,False
00300012113,00100010780,Ryan,Scott,ryan.scott@hardin.com,255-970-9919,+1-284-651-7438x818,CTO,IT,26983 Turner Well Suite 958,West Andrewport,MD,08309,USA,Trade Show,0050017,2022-05-06 17:21:13,2022-07-13 17:21:13,False
00300012114,00100010780,Jasmine,Floyd,jasmine.floyd@hardin.com,001-456-439-4453,378-941-5166,VP Operations,Finance,26983 Turner Well Suite 958,West Andrewport,MD,08309,USA,Partner Referral,0050017,2022-05-07 17:21:13,2023-04-24 17:21:13,False
00300012115,00100010780,Mary,Cox,mary.cox@hardin.com,(631)236-4396x21976,693.427.2751,VP Operations,IT,26983 Turner Well Suite 958,West Andrewport,MD,08309,USA,Event,0050017,2022-02-07 17:21:13,2022-03-31 17:21:13,False
00300012116,00100010781,Cody,King,cody.king@carlson-ingram.com,878-416-8965x5208,2762694217,CTO,Sales,95450 Anna Burgs Apt. 625,Danielton,TX,17888,USA,Partner Referral,0050012,2024-10-14 17:21:13,2025-02-12 17:21:13,False
00300012117,00100010781,Ellen,Davis,ellen.davis@carlson-ingram.com,+1-489-347-5786,808.816.3602x09628,VP Operations,IT,95450 Anna Burgs Apt. 625,Danielton,TX,17888,USA,Trade Show,0050012,2024-12-26 17:21:13,2025-08-05 17:21:13,False
00300012118,00100010781,Brendan,Scott,brendan.scott@carlson-ingram.com,709-399-7570x618,(388)662-0437x8815,VP Marketing,IT,95450 Anna Burgs Apt. 625,Danielton,TX,17888,USA,Event,0050012,2024-11-11 17:21:13,2025-02-20 17:21:13,False
00300012119,00100010781,Calvin,Smith,calvin.smith@carlson-ingram.com,001-982-465-2575x690,594.648.0487,VP Operations,Operations,95450 Anna Burgs Apt. 625,Danielton,TX,17888,USA,Web,0050012,2024-09-12 17:21:13,2024-11-28 17:21:13,False
00300012120,00100010782,Alexander,Skinner,alexander.skinner@blevins-green.biz,517.698.5753x946,215.420.8258,Manager Procurement,Marketing,11123 Johnston Harbor Apt. 652,Montoyaberg,OH,57403,USA,Web,0050017,2023-08-27 17:21:13,2023-09-01 17:21:13,False
00300012121,00100010782,Teresa,Lawrence,teresa.lawrence@blevins-green.biz,(451)962-8167,+1-666-441-0012x834,Director Finance,Procurement,11123 Johnston Harbor Apt. 652,Montoyaberg,OH,57403,USA,Event,0050017,2023-06-12 17:21:13,2024-01-14 17:21:13,False
00300012122,00100010782,Bryan,Tucker,bryan.tucker@blevins-green.biz,210.783.7089,877.799.8519,VP Marketing,Executive,11123 Johnston Harbor Apt. 652,Montoyaberg,OH,57403,USA,Web,0050017,2023-09-02 17:21:13,2023-11-10 17:21:13,False
00300012123,00100010782,Elijah,Phillips,elijah.phillips@blevins-green.biz,240-564-9776x89799,(238)248-1950,Manager Procurement,HR,11123 Johnston Harbor Apt. 652,Montoyaberg,OH,57403,USA,Trade Show,0050017,2023-10-06 17:21:13,2024-06-27 17:21:13,False
00300012124,00100010782,Corey,Richardson,corey.richardson@blevins-green.biz,+1-296-593-5419x8932,(959)355-2366x26437,CTO,HR,11123 Johnston Harbor Apt. 652,Montoyaberg,OH,57403,USA,Web,0050017,2023-09-11 17:21:13,2024-02-20 17:21:13,False
00300012125,00100010783,Wanda,Lynn,wanda.lynn@wright.biz,489.393.7038x726,688.929.3144x879,Director IT,Operations,351 Thomas Hollow,Mariamouth,WV,90188,USA,Purchased List,0050003,2021-05-11 17:21:13,2021-10-12 17:21:13,False
00300012126,00100010783,Tamara,Greene,tamara.greene@wright.biz,225.472.6044,(422)780-3909x880,Director IT,Sales,351 Thomas Hollow,Mariamouth,WV,90188,USA,Partner Referral,0050003,2021-03-12 17:21:13,2021-12-25 17:21:13,False
00300012127,00100010783,Debbie,Hendricks,debbie.hendricks@wright.biz,(634)984-7124,687.526.8565x5052,VP Marketing,Operations,351 Thomas Hollow,Mariamouth,WV,90188,USA,Event,0050003,2021-06-01 17:21:13,2021-06-26 17:21:13,False
00300012128,00100010784,Paula,Evans,paula.evans@lawrence.biz,634-224-6452x2039,(433)718-5437x826,Senior Buyer,HR,575 Ball Track,Port Ronald,FM,13805,USA,Purchased List,0050004,2025-07-14 17:21:13,2025-09-03 17:21:13,False
00300012129,00100010784,Kristin,Cunningham,kristin.cunningham@lawrence.biz,883-985-2149x57957,(602)244-0114x3205,Director IT,HR,575 Ball Track,Port Ronald,FM,13805,USA,Partner Referral,0050004,2025-09-27 17:21:13,2025-12-20 17:21:13,False
00300012130,00100010784,Sheryl,Barry,sheryl.barry@lawrence.biz,(317)788-7844,001-405-868-2860x7485,Director IT,IT,575 Ball Track,Port Ronald,FM,13805,USA,Purchased List,0050004,2025-04-19 17:21:13,2025-08-08 17:21:13,False
00300012131,00100010785,Steven,Richardson,steven.richardson@carey.net,922-483-9247x2081,855.425.8939x4259,CFO,Operations,99516 Everett Inlet,Antoniomouth,VA,81181,USA,Phone Inquiry,0050016,2023-12-07 17:21:13,2024-08-07 17:21:13,False
00300012132,00100010785,Kayla,Meza,kayla.meza@carey.net,511-912-1395x1167,497-562-2021x544,CTO,Operations,99516 Everett Inlet,Antoniomouth,VA,81181,USA,Purchased List,0050016,2024-03-12 17:21:13,2024-05-01 17:21:13,False
00300012133,00100010785,Amanda,Lawson,amanda.lawson@carey.net,+1-247-858-4374x0278,+1-720-492-2751x5895,VP Operations,Marketing,99516 Everett Inlet,Antoniomouth,VA,81181,USA,Phone Inquiry,0050016,2024-01-26 17:21:13,2024-07-16 17:21:13,False
00300012134,00100010785,Michelle,Robinson,michelle.robinson@carey.net,251-842-4696x371,312-349-5688x191,Senior Buyer,Procurement,99516 Everett Inlet,Antoniomouth,VA,81181,USA,Purchased List,0050016,2023-12-08 17:21:13,2024-06-10 17:21:13,False
00300012135,00100010786,Kimberly,Carpenter,kimberly.carpenter@gray-lopez.org,001-374-926-9411,+1-323-946-6038x09013,VP Sales,Operations,420 Mike Via,South Kenneth,AZ,89567,USA,Partner Referral,0050016,2022-06-14 17:21:13,2023-03-28 17:21:13,False
00300012136,00100010786,Daniel,Hester,daniel.hester@gray-lopez.org,980-436-3134,390-732-8717,VP Operations,Marketing,420 Mike Via,South Kenneth,AZ,89567,USA,Trade Show,0050016,2022-08-03 17:21:13,2022-12-13 17:21:13,False
00300012137,00100010787,Paul,James,paul.james@lamb-browning.com,001-371-248-9815x320,001-473-355-8310x621,VP Marketing,IT,044 Paula Pike Apt. 436,Jeffreyland,FM,05499,USA,Phone Inquiry,0050003,2025-09-18 17:21:13,2025-09-29 17:21:13,False
00300012138,00100010787,Robert,Garza,robert.garza@lamb-browning.com,4492636508,311.886.0909,Director IT,Marketing,044 Paula Pike Apt. 436,Jeffreyland,FM,05499,USA,Web,0050003,2025-10-05 17:21:13,2025-12-07 17:21:13,False
00300012139,00100010787,Peter,Cruz,peter.cruz@lamb-browning.com,208-656-2455x53810,(598)956-5851,Manager Procurement,Executive,044 Paula Pike Apt. 436,Jeffreyland,FM,05499,USA,Web,0050003,2025-09-19 17:21:13,2026-09-02 17:21:13,False
00300012140,00100010788,Tiffany,Huffman,tiffany.huffman@ramos.com,627.754.5814x3023,+1-799-727-4662x167,CFO,Sales,910 Perez River,East Corey,OH,32769,USA,Event,0050012,2024-09-09 17:21:13,2024-12-20 17:21:13,False
00300012141,00100010788,Mark,Griffin,mark.griffin@ramos.com,(805)687-8917x63902,2828184958,VP Sales,Finance,910 Perez River,East Corey,OH,32769,USA,Phone Inquiry,0050012,2024-09-01 17:21:13,2025-06-23 17:21:13,False
00300012142,00100010788,Joseph,Norman,joseph.norman@ramos.com,499-563-1887x18798,(719)760-9586x050,CTO,HR,910 Perez River,East Corey,OH,32769,USA,Event,0050012,2024-09-20 17:21:13,2025-08-19 17:21:13,False
00300012143,00100010789,William,Evans,william.evans@young.com,291.322.5157x538,(388)349-0289x104,Senior Buyer,Executive,44500 Adam Trail,Newtonhaven,IA,73961,USA,Purchased List,0050016,2025-07-03 17:21:13,2025-10-01 17:21:13,False
00300012144,00100010790,Tammy,Castaneda,tammy.castaneda@sanchez.biz,+1-679-229-3625x840,001-993-437-3260x8082,VP Marketing,Procurement,6754 Amanda Stream,East Kristina,ND,66690,USA,Trade Show,0050017,2025-07-01 17:21:13,2025-12-30 17:21:13,False
00300012145,00100010790,Kayla,Herrera,kayla.herrera@sanchez.biz,(865)566-5486x202,001-769-658-0004x89168,Director Finance,Finance,6754 Amanda Stream,East Kristina,ND,66690,USA,Partner Referral,0050017,2025-07-12 17:21:13,2026-06-22 17:21:13,False
00300012146,00100010790,Bryan,Perry,bryan.perry@sanchez.biz,+1-211-863-9931x9733,793.497.7704x25199,Director Finance,Executive,6754 Amanda Stream,East Kristina,ND,66690,USA,Phone Inquiry,0050017,2025-08-28 17:21:13,2026-05-05 17:21:13,False
00300012147,00100010791,Breanna,Young,breanna.young@smith.com,(995)569-4597x41451,(451)358-5434x5920,VP Sales,Procurement,01388 Michael Freeway,North Kelli,WA,26320,USA,Trade Show,0050012,2024-12-08 17:21:13,2025-01-18 17:21:13,False
00300012148,00100010791,John,Mcdowell,john.mcdowell@smith.com,(402)246-3383,(387)935-3941,CEO,HR,01388 Michael Freeway,North Kelli,WA,26320,USA,Phone Inquiry,0050012,2024-11-21 17:21:13,2025-10-02 17:21:13,False
00300012149,00100010791,Joe,Alexander,joe.alexander@smith.com,878-445-8758,+1-657-943-3116,CEO,Finance,01388 Michael Freeway,North Kelli,WA,26320,USA,Trade Show,0050012,2024-10-28 17:21:13,2025-06-23 17:21:13,False
00300012150,00100010792,Amanda,Ross,amanda.ross@molina.com,505-236-0743,+1-907-250-4331x599,Manager Procurement,Executive,2141 Tammy Branch,Wilsonbury,KY,73983,USA,Phone Inquiry,0050014,2022-09-02 17:21:13,2022-11-16 17:21:13,False
00300012151,00100010792,Joseph,Anderson,joseph.anderson@molina.com,+1-515-293-3688,316-506-4166,CFO,IT,2141 Tammy Branch,Wilsonbury,KY,73983,USA,Partner Referral,0050014,2022-05-06 17:21:13,2023-03-30 17:21:13,False
00300012152,00100010792,Matthew,Ramsey,matthew.ramsey@molina.com,863.211.9792x1831,787.645.3518x78638,CTO,Executive,2141 Tammy Branch,Wilsonbury,KY,73983,USA,Event,0050014,2022-06-19 17:21:13,2023-01-21 17:21:13,False
00300012153,00100010793,Kathleen,Murray,kathleen.murray@watson.com,(267)795-0355,632.955.7597,VP Operations,IT,96556 Carol Motorway Suite 713,Griffinville,UT,99492,USA,Web,0050019,2026-02-19 17:21:13,2026-12-30 17:21:13,False
00300012154,00100010794,Lisa,Burke,lisa.burke@perez.biz,2424202445,001-937-702-4024x187,VP Sales,Marketing,402 Jeff Shoal Suite 614,Kristinfurt,HI,65281,USA,Web,0050016,2021-10-20 17:21:13,2022-05-16 17:21:13,False
00300012155,00100010794,Bridget,Huff,bridget.huff@perez.biz,368.767.1491x69680,+1-498-885-1011x8425,CEO,Sales,402 Jeff Shoal Suite 614,Kristinfurt,HI,65281,USA,Phone Inquiry,0050016,2021-06-14 17:21:13,2021-07-25 17:21:13,False
00300012156,00100010795,Joshua,Edwards,joshua.edwards@ray-white.com,379-958-9219,(395)921-4620x975,CFO,IT,0465 Ryan Port Suite 987,East Nicholasside,WI,30821,USA,Phone Inquiry,0050005,2024-07-24 17:21:13,2025-01-16 17:21:13,False
00300012157,00100010795,Mary,Ortiz,mary.ortiz@ray-white.com,(440)407-2032x25857,859.271.2157x85504,Senior Buyer,Finance,0465 Ryan Port Suite 987,East Nicholasside,WI,30821,USA,Purchased List,0050005,2024-08-10 17:21:13,2025-01-18 17:21:13,False
00300012158,00100010795,Kelly,Jensen,kelly.jensen@ray-white.com,950.894.2169x217,397.971.7593x006,VP Operations,HR,0465 Ryan Port Suite 987,East Nicholasside,WI,30821,USA,Purchased List,0050005,2024-09-02 17:21:13,2025-08-03 17:21:13,False
00300012159,00100010796,Tyler,Lucas,tyler.lucas@miller.info,944-551-7030x368,391.515.8430,CTO,Executive,0659 Joshua Cape,Brendanberg,OR,12846,USA,Partner Referral,0050011,2021-08-09 17:21:13,2022-08-08 17:21:13,False
00300012160,00100010796,Rebecca,Sanchez,rebecca.sanchez@miller.info,+1-574-722-7499,(341)243-9840,CTO,Sales,0659 Joshua Cape,Brendanberg,OR,12846,USA,Event,0050011,2021-08-03 17:21:13,2022-06-09 17:21:13,False
00300012161,00100010796,Kevin,Leonard,kevin.leonard@miller.info,907.844.8801x92763,(682)350-9942,Manager Procurement,Marketing,0659 Joshua Cape,Brendanberg,OR,12846,USA,Trade Show,0050011,2021-11-08 17:21:13,2022-05-30 17:21:13,False
00300012162,00100010796,Kevin,White,kevin.white@miller.info,001-699-291-4300,(838)786-9847x59518,VP Operations,Marketing,0659 Joshua Cape,Brendanberg,OR,12846,USA,Web,0050011,2021-08-04 17:21:13,2022-03-20 17:21:13,False
00300012163,00100010797,Laurie,Gray,laurie.gray@kelly-rojas.net,403-754-4060x053,+1-497-348-6971,VP Sales,HR,5789 Wall Neck,Bonniemouth,RI,79179,USA,Partner Referral,0050010,2024-11-30 17:21:13,2025-09-27 17:21:13,False
00300012164,00100010797,Adrian,Hanson,adrian.hanson@kelly-rojas.net,001-483-957-7397x8341,3833457307,Director Finance,Sales,5789 Wall Neck,Bonniemouth,RI,79179,USA,Purchased List,0050010,2025-01-10 17:21:13,2025-08-29 17:21:13,False
00300012165,00100010798,Brian,Moore,brian.moore@hunter.com,001-929-465-7387x3341,001-405-904-6578x4666,Director IT,Procurement,1735 Hensley Court,Gonzalezville,GA,78669,USA,Event,0050019,2021-06-13 17:21:13,2021-09-07 17:21:13,False
00300012166,00100010798,Dakota,Brown,dakota.brown@hunter.com,001-940-713-2653x733,6374523355,Senior Buyer,Procurement,1735 Hensley Court,Gonzalezville,GA,78669,USA,Phone Inquiry,0050019,2021-04-16 17:21:13,2021-04-28 17:21:13,False
00300012167,00100010799,Bob,James,bob.james@collins.com,001-350-719-3344x365,727.363.9568,VP Operations,IT,8201 Dawn Bridge,Jonesfort,MI,25211,USA,Partner Referral,0050004,2024-09-27 17:21:13,2025-01-26 17:21:13,False
00300012168,00100010799,Joseph,Taylor,joseph.taylor@collins.com,370.548.5513,943.966.1135x88845,VP Operations,Executive,8201 Dawn Bridge,Jonesfort,MI,25211,USA,Event,0050004,2025-02-11 17:21:13,2025-06-20 17:21:13,False
00300012169,00100010799,Donna,Flores,donna.flores@collins.com,(297)359-9890,718-519-5052,CEO,Marketing,8201 Dawn Bridge,Jonesfort,MI,25211,USA,Web,0050004,2025-02-21 17:21:13,2025-04-03 17:21:13,False
00300012170,00100010800,Jennifer,Williams,jennifer.williams@dillon-villanueva.com,(910)279-1087,+1-974-456-3473,CFO,HR,458 Gordon Junctions Suite 399,East Timothyview,VA,29052,USA,Event,0050008,2024-09-30 17:21:13,2024-12-25 17:21:13,False
00300012171,00100010800,Joanna,Pierce,joanna.pierce@dillon-villanueva.com,8093306338,(302)222-7421x78277,Senior Buyer,Finance,458 Gordon Junctions Suite 399,East Timothyview,VA,29052,USA,Trade Show,0050008,2024-11-17 17:21:13,2025-01-09 17:21:13,False
00300012172,00100010800,Kathleen,Neal,kathleen.neal@dillon-villanueva.com,+1-518-532-5512x13830,+1-233-346-2264x240,Senior Buyer,Sales,458 Gordon Junctions Suite 399,East Timothyview,VA,29052,USA,Purchased List,0050008,2024-09-01 17:21:13,2024-10-04 17:21:13,False
00300012173,00100010800,Lori,Ramirez,lori.ramirez@dillon-villanueva.com,(559)514-4738,767.807.6280,VP Sales,Executive,458 Gordon Junctions Suite 399,East Timothyview,VA,29052,USA,Event,0050008,2024-12-07 17:21:13,2025-09-14 17:21:13,False
00300012174,00100010801,Andrew,Taylor,andrew.taylor@stanley.com,940-884-7710x0275,+1-277-481-1649,VP Sales,Finance,86399 Howard Courts,Lake Kendra,KS,42226,USA,Purchased List,0050011,2024-01-04 17:21:13,2024-01-18 17:21:13,False
00300012175,00100010801,Stephanie,Torres,stephanie.torres@stanley.com,+1-938-896-6536,907.528.7275,CFO,Finance,86399 Howard Courts,Lake Kendra,KS,42226,USA,Partner Referral,0050011,2024-04-01 17:21:13,2024-12-26 17:21:13,False
00300012176,00100010801,Daniel,Horne,daniel.horne@stanley.com,(291)931-3386,001-727-646-2222,CEO,Finance,86399 Howard Courts,Lake Kendra,KS,42226,USA,Phone Inquiry,0050011,2024-01-12 17:21:13,2024-03-06 17:21:13,False
00300012177,00100010802,Kevin,Barrera,kevin.barrera@perez.com,+1-839-863-9266x9197,630.624.1598,Senior Buyer,Marketing,40899 Jacqueline Mount Suite 351,Moralesland,CA,27527,USA,Web,0050010,2021-07-29 17:21:13,2022-06-11 17:21:13,False
00300012178,00100010803,Bridget,Ellis,bridget.ellis@phillips.com,001-848-647-1675,001-385-764-8309x88908,VP Sales,Executive,419 Lisa Circle,Nunezbury,HI,96644,USA,Purchased List,0050007,2025-11-27 17:21:13,2026-01-10 17:21:13,False
00300012179,00100010803,Luis,Beck,luis.beck@phillips.com,001-740-733-5626x4085,849-257-2281,CFO,IT,419 Lisa Circle,Nunezbury,HI,96644,USA,Trade Show,0050007,2026-04-04 17:21:13,2026-10-21 17:21:13,False
00300012180,00100010803,Jill,Nguyen,jill.nguyen@phillips.com,(905)826-7169x77819,231.748.1247x956,Senior Buyer,Procurement,419 Lisa Circle,Nunezbury,HI,96644,USA,Trade Show,0050007,2026-01-06 17:21:13,2026-05-04 17:21:13,False
00300012181,00100010804,Emily,Smith,emily.smith@lee-ryan.com,(406)651-5720,+1-719-805-3626x3963,VP Operations,Procurement,43509 Gonzales Keys,North Elizabethhaven,NE,86663,USA,Purchased List,0050012,2021-03-04 17:21:13,2021-07-28 17:21:13,False
00300012182,00100010804,Carolyn,Cox,carolyn.cox@lee-ryan.com,362.256.6548,917-807-8211,Director IT,Procurement,43509 Gonzales Keys,North Elizabethhaven,NE,86663,USA,Phone Inquiry,0050012,2021-04-23 17:21:13,2022-03-10 17:21:13,False
00300012183,00100010804,Joshua,Bates,joshua.bates@lee-ryan.com,001-299-960-6752x475,+1-412-997-2588x7132,CTO,Procurement,43509 Gonzales Keys,North Elizabethhaven,NE,86663,USA,Purchased List,0050012,2021-02-01 17:21:13,2021-04-10 17:21:13,False
