Id,FirstName,LastName,Company,Title,Email,Phone,Street,City,State,PostalCode,Country,Industry,LeadSource,Status,Rating,NumberOfEmployees,AnnualRevenue,OwnerId,IsConverted,ConvertedDate,ConvertedAccountId,ConvertedContactId,ConvertedOpportunityId,CreatedDate,LastModifiedDate,IsDeleted
00Q00011558,Roberto,Wilson,"Lane, Stafford and Harvey",Manager,roberto.wilson@cordova.net,+1-284-721-2643x57284,0996 Vasquez Lane,Butlerborough,SC,35309,USA,Retail,Partner Referral,Working - Contacted,Cold,44,13819693.46,0050014,False,,,,,2025-01-01 17:21:13,2025-06-18 17:21:13,False
00Q00011559,Colin,Terrell,"Perry, Cooper and Wall",Director,colin.terrell@dickerson-miller.net,001-352-780-7000x1461,592 Haley Hills,Sparksview,IA,44024,USA,Telecommunications,Phone Inquiry,Closed - Converted,Warm,112,1106006.8,0050015,True,2025-12-24,00100010037,00300011896,00600010590,2025-10-18 17:21:13,2026-04-04 17:21:13,False
00Q00011560,Hunter,Bryant,Robinson Inc,Director,hunter.bryant@johnson.org,001-238-540-6619x914,917 Donald Branch,Amandafort,KS,58195,USA,Healthcare,Employee Referral,Closed - Converted,Cold,21,4938176.78,0050013,True,2025-03-02,00100010117,00300010703,00600010316,2025-02-04 17:21:13,2025-05-17 17:21:13,False
00Q00011561,Amy,Miranda,Dougherty Ltd,Manager,amy.miranda@townsend.com,4077873354,773 Wolf Forges,Walkerchester,GU,90817,USA,Manufacturing,Web,Open - Not Contacted,Cold,497,3450754.22,0050010,False,,,,,2025-06-30 17:21:13,2025-08-28 17:21:13,False
00Q00011562,Katie,Keith,Flores-Ruiz,VP,katie.keith@hunter.info,926-874-6139,81548 Wood Walk,Spenceberg,KS,91876,USA,Energy,Employee Referral,Closed - Not Converted,Cold,37,27243818.04,0050015,False,,,,,2025-07-09 17:21:13,2025-11-08 17:21:13,False
00Q00011563,Tina,Miller,"Dawson, Shaw and Fitzgerald",Director,tina.miller@davila.com,001-323-903-6214,2728 Johnson Brooks Apt. 626,South Anthony,HI,97650,USA,Financial Services,Employee Referral,Closed - Converted,Cold,6,910778.07,0050017,True,2025-09-08,00100010148,00300012575,00600011296,2025-06-27 17:21:13,2025-11-25 17:21:13,False
00Q00011564,Jonathan,Diaz,Simpson-Thompson,Manager,jonathan.diaz@cervantes-good.info,483.282.0391x64345,904 Schaefer Spur,Melissaview,MT,64818,USA,Manufacturing,Social Media,Closed - Not Converted,Hot,12,1041523.72,0050010,False,,,,,2025-01-15 17:21:13,2025-05-15 17:21:13,False
00Q00011565,Travis,Jones,"Murphy, Moody and Foster",Analyst,travis.jones@shepard.org,973-576-1277x052,39403 Romero Trace Apt. 864,East Arthur,MI,76073,USA,Telecommunications,Phone Inquiry,Closed - Not Converted,Warm,12,5035506.33,0050007,False,,,,,2025-03-02 17:21:13,2025-05-29 17:21:13,False
00Q00011566,James,Taylor,Rodriguez Group,Manager,james.taylor@stephens-martinez.com,7707326737,894 Bennett Park Suite 978,Lake Alexandermouth,KS,29778,USA,Telecommunications,Phone Inquiry,Open - Not Contacted,Hot,1718,1338998.29,0050018,False,,,,,2025-09-11 17:21:13,2025-12-01 17:21:13,False
00Q00011567,Nicole,Brown,Franklin-Wallace,Senior Manager,nicole.brown@rodriguez.com,6175324200,564 Williams Wall,Millermouth,LA,56268,USA,Telecommunications,Partner Referral,Open - Not Contacted,Cold,4,7981773.0,0050010,False,,,,,2025-07-20 17:21:13,2025-11-07 17:21:13,False
00Q00011568,Jesus,Jones,"Lang, Combs and Ortega",Senior Manager,jesus.jones@alvarez.net,562.372.4315,45548 Nelson Light Apt. 509,Stephaniemouth,MI,46508,USA,Telecommunications,Phone Inquiry,Working - Contacted,Cold,106,1473976.5,0050007,False,,,,,2024-11-01 17:21:13,2025-02-16 17:21:13,False
00Q00011569,Daniel,Johnson,"Rice, French and Sanchez",Director,daniel.johnson@king-ward.com,+1-717-628-2887x59589,38943 Medina Mews,West Allisonfurt,GA,38388,USA,Financial Services,Employee Referral,Closed - Converted,Warm,372,9431034.28,0050001,True,2025-09-10,00100010426,00300010402,00600011055,2025-07-09 17:21:13,2025-11-02 17:21:13,False
00Q00011570,Tyler,Johnson,Jackson-Rose,VP,tyler.johnson@simmons-collins.com,(575)422-7711,797 Evans Lodge Apt. 268,Port Lucasstad,OH,84435,USA,Technology,Purchased List,Open - Not Contacted,Warm,595,3075872.33,0050011,False,,,,,2025-01-12 17:21:13,2025-01-20 17:21:13,False
00Q00011571,April,Hall,Williams-Johnson,Manager,april.hall@elliott-wu.com,5583991360,76794 Kristy Centers Apt. 457,Shawnaton,LA,41211,USA,Telecommunications,Employee Referral,Closed - Converted,Warm,288,164369.18,0050005,True,2025-05-10,00100010855,00300010861,00600011479,2025-04-16 17:21:14,2025-09-11 17:21:14,False
00Q00011572,Gary,Taylor,Smith-Henry,Manager,gary.taylor@carter.com,001-975-625-2914x04437,9473 Bauer Plaza,North Karen,UT,70540,USA,Manufacturing,Partner Referral,Working - Contacted,Hot,462,7449071.06,0050018,False,,,,,2025-08-20 17:21:14,2025-11-07 17:21:14,False
00Q00011573,Jessica,Goodman,"Campbell, Smith and Mcdaniel",Analyst,jessica.goodman@higgins-jones.com,392-796-2689x111,7514 Phillip Forges Apt. 567,Brightville,ND,35866,USA,Energy,Web,Open - Not Contacted,Warm,11,2109547.49,0050004,False,,,,,2025-10-20 17:21:14,2026-02-25 17:21:14,False
00Q00011574,Tara,Day,"Brooks, Gomez and Hunt",VP,tara.day@anthony.com,001-827-425-7678x5997,1235 Courtney Mission Suite 563,East Brittany,HI,13819,USA,Retail,Purchased List,Closed - Converted,Cold,200,393340.39,0050012,True,2025-01-12,00100010349,00300012500,00600010585,2024-11-21 17:21:14,2025-02-16 17:21:14,False
00Q00011575,Jose,Barnes,Hawkins-Sawyer,Analyst,jose.barnes@petersen.info,(300)565-0578x2913,91329 Martinez Forges,Clarkchester,MA,40120,USA,Financial Services,Social Media,Working - Contacted,Cold,298,2656561.37,0050010,False,,,,,2025-07-01 17:21:14,2025-10-17 17:21:14,False
00Q00011576,Andrew,Stone,White-Briggs,Director,andrew.stone@sparks.com,(671)451-0697x423,2666 Kaufman Key,Pachecotown,WV,45577,USA,Technology,Webinar,Open - Not Contacted,Warm,0,891282.0,0050014,False,,,,,2025-03-21 17:21:14,2025-09-13 17:21:14,False
00Q00011577,Jeremy,Crawford,"Butler, Washington and Bennett",Manager,jeremy.crawford@edwards-beard.com,384-737-4919,903 Michael Parkway Apt. 711,Jaystad,MH,13828,USA,Technology,Web,Working - Contacted,Warm,31,34668.23,0050016,False,,,,,2025-04-01 17:21:14,2025-09-25 17:21:14,False
00Q00011578,Jason,Wilson,Yoder LLC,Manager,jason.wilson@cook.com,362.292.4095x519,720 Erik Camp,East Raymond,CA,53185,USA,Technology,Purchased List,Working - Contacted,Warm,37,35592.65,0050016,False,,,,,2025-01-22 17:21:14,2025-04-09 17:21:14,False
00Q00011579,Jeffery,Dennis,Mcmahon-Welch,Manager,jeffery.dennis@cunningham-white.org,8196887125,908 Jacob Harbors,Port Linda,WV,61624,USA,Telecommunications,Partner Referral,Closed - Converted,Cold,48,433462.54,0050005,True,2025-08-01,00100010388,00300010260,00600010602,2025-05-11 17:21:14,2025-05-17 17:21:14,False
00Q00011580,Brittney,Cox,Elliott Group,Manager,brittney.cox@lee.com,+1-759-242-3619x257,0215 Curtis Orchard,Shannonview,NV,03844,USA,Retail,Purchased List,Open - Not Contacted,Cold,119,200140.83,0050017,False,,,,,2025-01-07 17:21:14,2025-01-16 17:21:14,False
00Q00011581,Melissa,Lindsey,"Marsh, Holmes and Carroll",Director,melissa.lindsey@benton.biz,(247)638-1376x5491,329 Jeffrey Vista Apt. 770,West Kyle,VI,81829,USA,Manufacturing,Social Media,Working - Contacted,Warm,82,3115.54,0050001,False,,,,,2025-08-14 17:21:14,2025-09-23 17:21:14,False
00Q00011582,Melissa,Hill,Smith-Davis,Analyst,melissa.hill@townsend.com,+1-978-890-2901,79127 Renee Common,East Christopherville,TX,11039,USA,Energy,Trade Show,Open - Not Contacted,Cold,182,1380656.96,0050014,False,,,,,2025-05-08 17:21:14,2025-10-01 17:21:14,False
00Q00011583,Theresa,Huffman,"Hawkins, Barnes and Perez",Senior Manager,theresa.huffman@smith.com,991-545-9486x6819,7406 Thomas Court Suite 086,Lake Shannonland,FL,69555,USA,Energy,Phone Inquiry,Closed - Converted,Cold,7,29119349.4,0050002,True,2025-02-28,00100010680,00300012148,00600010545,2024-12-06 17:21:14,2025-05-11 17:21:14,False
00Q00011584,Matthew,Jones,"Kelly, Harrington and Dixon",VP,matthew.jones@duncan-dennis.org,299.941.1423x633,6180 John Roads,Chaseport,TN,45467,USA,Energy,Social Media,Working - Contacted,Cold,40,493384.86,0050013,False,,,,,2025-01-04 17:21:14,2025-04-15 17:21:14,False
00Q00011585,Jonathan,Jackson,"Romero, Smith and Torres",Analyst,jonathan.jackson@grimes-kent.com,349.791.1083x18539,730 James Road Apt. 576,North Phillipfurt,NY,10900,USA,Energy,Purchased List,Closed - Not Converted,Warm,3623,1743615.1,0050015,False,,,,,2025-04-12 17:21:14,2025-06-04 17:21:14,False
00Q00011586,Joseph,Byrd,Bridges Ltd,VP,joseph.byrd@walter.net,783-868-8932x52179,671 Simmons Plains,Port Davidberg,PW,79804,USA,Technology,Social Media,Working - Contacted,Hot,25,3208120.19,0050017,False,,,,,2025-04-07 17:21:14,2025-04-24 17:21:14,False
00Q00011587,Jeffery,Frey,Wood Inc,Director,jeffery.frey@shelton.com,856-312-9232x02636,535 Anthony Light Apt. 236,Cunninghamport,OK,76298,USA,Technology,Purchased List,Open - Not Contacted,Hot,1,4492734.0,0050019,False,,,,,2025-01-24 17:21:14,2025-05-03 17:21:14,False
00Q00011588,Vernon,Richard,"Hernandez, Lee and Fields",VP,vernon.richard@mueller.org,412-596-6477x1985,626 Evans Trafficway Suite 604,Larrymouth,IL,35394,USA,Financial Services,Webinar,Open - Not Contacted,Warm,200,6695308.97,0050010,False,,,,,2025-07-20 17:21:14,2025-11-19 17:21:14,False
00Q00011589,Kimberly,Smith,"Hamilton, Carpenter and Hopkins",Senior Manager,kimberly.smith@mccann.com,4112443228,72464 David Motorway Apt. 137,West Thomas,FL,56211,USA,Manufacturing,Web,Working - Contacted,Cold,2,1037303.66,0050007,False,,,,,2025-08-30 17:21:14,2025-11-23 17:21:14,False
00Q00011590,Anita,Collier,Francis-Willis,VP,anita.collier@garza.com,732-240-9421,180 Campbell Forge Apt. 916,Reyesville,HI,66466,USA,Technology,Trade Show,Working - Contacted,Hot,48,59035169.92,0050006,False,,,,,2025-01-06 17:21:14,2025-05-02 17:21:14,False
00Q00011591,Martha,Owens,"Floyd, Peck and Cisneros",Senior Manager,martha.owens@hernandez.com,8666705885,094 Adrienne Valleys,East Andrew,NC,62124,USA,Manufacturing,Employee Referral,Closed - Converted,Hot,1,3188674.94,0050007,True,2025-01-15,00100010080,00300011702,00600011199,2024-12-01 17:21:14,2024-12-25 17:21:14,False
00Q00011592,Michele,Brooks,Hicks Group,Analyst,michele.brooks@jones-butler.net,(744)408-2998x0572,59796 Hancock Heights,Melendezstad,ND,96535,USA,Technology,Web,Closed - Converted,Warm,262,386779.37,0050008,True,2025-08-18,00100010029,00300012777,00600011445,2025-07-29 17:21:14,2026-01-18 17:21:14,False
00Q00011593,Christian,Benton,Richardson Ltd,Director,christian.benton@taylor.biz,684-694-8769x31709,23487 Miranda Islands Apt. 466,Heatherport,OH,74379,USA,Technology,Purchased List,Open - Not Contacted,Warm,142,1286200.93,0050012,False,,,,,2025-01-14 17:21:14,2025-03-01 17:21:14,False
00Q00011594,Amy,Weber,Young LLC,Director,amy.weber@white.info,3913857714,54183 Bryant Freeway,Morrisonmouth,DE,71190,USA,Financial Services,Trade Show,Closed - Not Converted,Cold,15,175080.63,0050001,False,,,,,2025-10-08 17:21:14,2026-04-03 17:21:14,False
00Q00011595,James,Johnson,"Hall, Knapp and Brown",VP,james.johnson@burns.net,283-259-8525,7346 Allison Crossing Suite 750,Josephfurt,OH,52573,USA,Telecommunications,Phone Inquiry,Working - Contacted,Cold,30,19624132.4,0050016,False,,,,,2024-12-20 17:21:14,2025-04-25 17:21:14,False
00Q00011596,William,Mann,Wright and Sons,VP,william.mann@gonzalez.com,603.356.6397,35043 Robinson Shoals,South Juliestad,SC,86082,USA,Technology,Trade Show,Closed - Converted,Cold,16,1185903.51,0050003,True,2025-11-10,00100010835,00300010603,00600010937,2025-10-11 17:21:14,2025-12-01 17:21:14,False
00Q00011597,Matthew,Morrison,Vang LLC,Analyst,matthew.morrison@clark-rios.com,+1-234-777-6553x52746,44337 Jones Park,Luiston,NY,17465,USA,Technology,Purchased List,Open - Not Contacted,Cold,68,378444416.57,0050017,False,,,,,2025-09-19 17:21:14,2025-12-27 17:21:14,False
00Q00011598,Peter,Ellis,Case-Harris,Director,peter.ellis@white.org,8454587261,0769 Berg Curve,East Erin,MH,14272,USA,Technology,Webinar,Closed - Converted,Cold,123,503526.65,0050010,True,2025-07-04,00100010409,00300010332,00600011554,2025-06-01 17:21:14,2025-07-31 17:21:14,False
00Q00011599,Elizabeth,Thomas,Hoover-Duncan,Senior Manager,elizabeth.thomas@washington.com,(756)582-7416x1117,30207 Rhonda Lodge,North Scottview,MA,98865,USA,Retail,Partner Referral,Working - Contacted,Cold,136,1587945.03,0050017,False,,,,,2025-05-28 17:21:14,2025-11-13 17:21:14,False
00Q00011600,Melvin,Hernandez,Nichols-Boyd,Senior Manager,melvin.hernandez@willis.net,977-789-0185x1317,99158 Rebecca Port,Andersonbury,LA,51380,USA,Healthcare,Partner Referral,Closed - Converted,Cold,1,29935702.0,0050001,True,2025-02-13,00100010513,00300010201,00600011889,2025-01-29 17:21:14,2025-05-26 17:21:14,False
00Q00011601,Michael,Tate,Johnson-Clark,Director,michael.tate@hernandez.biz,616-250-4493x243,12586 White Walks Suite 416,Kellyton,VA,92419,USA,Telecommunications,Phone Inquiry,Open - Not Contacted,Cold,356,1828474.36,0050003,False,,,,,2025-09-25 17:21:14,2025-12-29 17:21:14,False
00Q00011602,Jennifer,Wilson,Miller and Sons,Director,jennifer.wilson@russell-shaw.com,+1-869-645-9806x17632,04251 Williams Orchard,New Matthewside,NC,04108,USA,Manufacturing,Purchased List,Closed - Not Converted,Warm,128,1775424.53,0050010,False,,,,,2025-02-01 17:21:14,2025-02-04 17:21:14,False
00Q00011603,Christopher,Wilkins,"Bray, Williamson and Miller",Analyst,christopher.wilkins@chavez.com,4566596827,14245 Laura Union Apt. 927,Coleland,KY,51419,USA,Healthcare,Trade Show,Working - Contacted,Warm,13,7971232.62,0050014,False,,,,,2025-07-29 17:21:14,2025-10-21 17:21:14,False
00Q00011604,Sheila,Valdez,Russell-Li,Senior Manager,sheila.valdez@fuller.info,(691)624-4332x315,8268 Johnson Path Suite 812,Jamesburgh,MD,83492,USA,Manufacturing,Purchased List,Closed - Converted,Cold,2,624247.44,0050009,True,2025-05-24,00100010982,00300011341,00600010011,2025-03-28 17:21:14,2025-05-08 17:21:14,False
00Q00011605,George,Miller,Miller Ltd,Director,george.miller@diaz.com,001-240-578-1804x112,22852 Henderson Trace Suite 831,North Paul,LA,98581,USA,Telecommunications,Webinar,Working - Contacted,Hot,5,1679007.51,0050003,False,,,,,2025-08-29 17:21:14,2025-10-02 17:21:14,False
00Q00011606,William,Johnson,"Richard, Harris and Gomez",Analyst,william.johnson@mendoza.com,+1-360-744-5804x74179,008 Jessica Ramp Apt. 154,Timothychester,WI,69245,USA,Telecommunications,Purchased List,Working - Contacted,Cold,71,23517.23,0050008,False,,,,,2025-01-23 17:21:14,2025-05-11 17:21:14,False
00Q00011607,Juan,Ortiz,Turner-Conway,Senior Manager,juan.ortiz@gomez-daugherty.net,001-582-320-1860x8687,9593 Rachel Squares Suite 089,New Kelly,SD,06457,USA,Manufacturing,Purchased List,Open - Not Contacted,Warm,37,196647.07,0050014,False,,,,,2025-02-22 17:21:14,2025-03-12 17:21:14,False
00Q00011608,Bailey,Miller,"Rodriguez, Alexander and Roman",Analyst,bailey.miller@barnett.com,360-896-9330,125 Katherine Fort,South Jacobmouth,FL,45944,USA,Energy,Employee Referral,Working - Contacted,Cold,56,672504.37,0050013,False,,,,,2025-04-08 17:21:14,2025-05-31 17:21:14,False
00Q00011609,John,Jenkins,Simon-Johnson,VP,john.jenkins@smith-kent.org,(660)356-3530x600,664 Smith Parkway,Breannaton,DC,10485,USA,Healthcare,Partner Referral,Working - Contacted,Cold,118,27147905.21,0050010,False,,,,,2025-08-19 17:21:14,2025-10-11 17:21:14,False
00Q00011610,Timothy,Ross,Medina Inc,VP,timothy.ross@morgan-maynard.com,+1-954-202-9157x534,054 Wolfe Ranch,Keithfurt,NV,49972,USA,Energy,Partner Referral,Working - Contacted,Cold,6421,20743995.31,0050008,False,,,,,2025-05-19 17:21:14,2025-09-07 17:21:14,False
00Q00011611,Paula,Delacruz,Diaz PLC,Director,paula.delacruz@rodriguez.com,688.527.3442,98719 Marsh Summit,South Kevinfurt,NH,47372,USA,Financial Services,Purchased List,Working - Contacted,Warm,53,63943.0,0050009,False,,,,,2024-10-26 17:21:14,2025-04-15 17:21:14,False
00Q00011612,Gregory,Moore,Morales-Booth,Senior Manager,gregory.moore@kelly-reyes.com,001-849-693-3540x20854,5138 Perez Hollow Apt. 960,Annettetown,WV,65594,USA,Manufacturing,Employee Referral,Working - Contacted,Hot,140,1588732.04,0050015,False,,,,,2025-02-23 17:21:14,2025-04-05 17:21:14,False
00Q00011613,Kathleen,Hinton,Fisher-Wallace,Analyst,kathleen.hinton@collins.com,001-881-245-8078,635 Mark Ports,South Jonathan,OK,56481,USA,Financial Services,Employee Referral,Closed - Not Converted,Warm,3350,6954602.47,0050016,False,,,,,2024-12-19 17:21:14,2025-05-16 17:21:14,False
00Q00011614,Shane,Castillo,Humphrey Ltd,Manager,shane.castillo@murphy-torres.org,961-455-8582,101 Flores Locks,New Kristenberg,MN,21937,USA,Telecommunications,Webinar,Closed - Converted,Hot,59,24325.54,0050007,True,2025-08-09,00100010535,00300011060,00600011204,2025-05-19 17:21:14,2025-07-10 17:21:14,False
00Q00011615,Linda,Woodard,Smith-Jones,Analyst,linda.woodard@johnson.com,001-707-627-2007x45064,9465 Shelton Pike,Grayhaven,ME,39832,USA,Retail,Social Media,Working - Contacted,Warm,2,313567.55,0050004,False,,,,,2025-02-09 17:21:14,2025-08-04 17:21:14,False
00Q00011616,Raymond,Small,Turner Ltd,Senior Manager,raymond.small@graves.com,402.428.2676x2600,0222 Garcia Summit,Amychester,MT,36859,USA,Energy,Web,Closed - Converted,Cold,4,5099134.9,0050009,True,2025-04-15,00100010785,00300012235,00600010452,2025-03-04 17:21:14,2025-04-25 17:21:14,False
00Q00011617,Jeffrey,Long,Baker-Hansen,VP,jeffrey.long@williams-moore.com,2789368673,8763 Cathy Mountain,Ericfort,WV,25982,USA,Manufacturing,Employee Referral,Closed - Not Converted,Cold,436,2150496.7,0050011,False,,,,,2025-10-21 17:21:14,2025-11-27 17:21:14,False
00Q00011618,Miguel,Johnson,Shepherd LLC,Analyst,miguel.johnson@nixon.com,+1-291-587-7512x200,240 Lauren Walk,Terribury,ND,46319,USA,Financial Services,Partner Referral,Working - Contacted,Cold,2878,143895337.07,0050011,False,,,,,2025-03-10 17:21:14,2025-03-27 17:21:14,False
00Q00011619,Jeffery,Hall,Monroe Ltd,Senior Manager,jeffery.hall@silva-rodgers.com,(206)251-2140,06510 Jesse Park Suite 190,Port Jennamouth,MI,67926,USA,Retail,Web,Closed - Not Converted,Cold,92,900516.72,0050008,False,,,,,2025-04-03 17:21:14,2025-09-05 17:21:14,False
00Q00011620,Ruben,Keller,"Gonzalez, Clark and Holden",Manager,ruben.keller@miller.net,354.327.7969x71642,832 Smith Extensions Suite 810,Youngport,ME,85165,USA,Manufacturing,Web,Closed - Converted,Warm,108,361071.78,0050011,True,2025-09-02,00100010795,00300010592,00600010497,2025-06-20 17:21:14,2025-09-13 17:21:14,False
00Q00011621,Christopher,Jones,"Jones, Lopez and Murray",Analyst,christopher.jones@nixon-mccullough.com,001-850-326-1289x3492,38154 John Lakes,Port Shaunburgh,WY,47507,USA,Financial Services,Web,Closed - Not Converted,Cold,193,1784239.06,0050007,False,,,,,2025-01-06 17:21:14,2025-05-12 17:21:14,False
00Q00011622,David,Boyd,Lawson-Smith,VP,david.boyd@russell.com,001-921-372-0277x1607,647 Perez Island Apt. 855,South Autumnside,NV,03116,USA,Manufacturing,Partner Referral,Closed - Converted,Hot,8,59135.67,0050004,True,2025-05-08,00100010657,00300011086,00600011878,2025-03-03 17:21:14,2025-07-29 17:21:14,False
00Q00011623,Tabitha,Hunt,Mcgee-Green,Senior Manager,tabitha.hunt@cameron.info,+1-956-507-8515,28344 Kenneth Grove Suite 129,Stevenhaven,NM,99554,USA,Healthcare,Social Media,Closed - Converted,Warm,3051,2184618.81,0050009,True,2025-10-22,00100010371,00300010808,00600010848,2025-10-04 17:21:14,2025-12-17 17:21:14,False
00Q00011624,Christopher,Stewart,Harris-Johnson,Manager,christopher.stewart@hamilton.com,278-826-8000x9880,519 Olson Lakes Suite 593,Port Tylertown,FM,06497,USA,Telecommunications,Social Media,Open - Not Contacted,Warm,10,39186586.45,0050016,False,,,,,2024-11-28 17:21:14,2025-03-25 17:21:14,False
00Q00011625,Jamie,Mcknight,Martinez PLC,VP,jamie.mcknight@barrett.com,(529)690-3953,8511 Oneal Islands,East Josephmouth,NC,88036,USA,Manufacturing,Partner Referral,Working - Contacted,Cold,295,7923804.88,0050001,False,,,,,2025-04-30 17:21:14,2025-10-27 17:21:14,False
00Q00011626,Thomas,Becker,"Newman, King and Gomez",Manager,thomas.becker@myers-thompson.com,9824887387,9537 Kristie Manors Apt. 050,Lake John,MH,81641,USA,Telecommunications,Webinar,Open - Not Contacted,Warm,507,20153710.36,0050014,False,,,,,2024-10-25 17:21:14,2025-01-10 17:21:14,False
00Q00011627,Dean,Molina,Bridges PLC,Senior Manager,dean.molina@williams-avila.com,001-910-949-8608x1224,027 Miller Lake,Porterbury,OR,78223,USA,Telecommunications,Webinar,Open - Not Contacted,Warm,46,5206497.6,0050018,False,,,,,2025-04-07 17:21:14,2025-09-11 17:21:14,False
00Q00011628,Kathleen,Crawford,Bailey Ltd,Analyst,kathleen.crawford@hughes.com,(576)430-2353x492,59676 Catherine Corners,Andreaport,MD,33631,USA,Energy,Partner Referral,Working - Contacted,Cold,9,9207560.98,0050010,False,,,,,2025-07-27 17:21:14,2025-11-11 17:21:14,False
00Q00011629,Deborah,Weber,Clark Group,Analyst,deborah.weber@gonzalez-meadows.com,001-831-305-8906x56895,038 David Meadows Apt. 775,South Amanda,NJ,18186,USA,Manufacturing,Webinar,Closed - Not Converted,Cold,4,111631.13,0050005,False,,,,,2025-06-19 17:21:14,2025-08-04 17:21:14,False
00Q00011630,Veronica,Garrett,"Ford, Lewis and Davis",VP,veronica.garrett@wilson.net,303-653-2763x9703,13039 Alyssa Hill Apt. 121,Meyerville,IA,33118,USA,Technology,Purchased List,Closed - Converted,Warm,818,22962843.57,0050012,True,2025-02-12,00100010967,00300011885,00600010977,2024-12-12 17:21:14,2025-04-09 17:21:14,False
00Q00011631,Heidi,Lara,"Davis, Roberts and Harris",Senior Manager,heidi.lara@stewart.net,001-600-885-5765x2554,634 Emily Greens,East Tomberg,SD,62896,USA,Manufacturing,Trade Show,Closed - Converted,Warm,35,607233.96,0050018,True,2025-05-11,00100010396,00300012200,00600010535,2025-04-11 17:21:14,2025-10-07 17:21:14,False
00Q00011632,Sarah,Ortega,Green LLC,Senior Manager,sarah.ortega@sparks-harris.com,(480)786-7265,238 Hanna Pass,North Alejandro,AK,60776,USA,Energy,Phone Inquiry,Working - Contacted,Warm,26,4314611.88,0050007,False,,,,,2025-01-06 17:21:14,2025-01-31 17:21:14,False
00Q00011633,Stephanie,Hernandez,Walker and Sons,VP,stephanie.hernandez@lang.net,001-386-327-8184x33169,831 Steven Key,Kevinshire,MD,48334,USA,Healthcare,Purchased List,Working - Contacted,Cold,99,31242433.27,0050009,False,,,,,2025-04-06 17:21:14,2025-10-02 17:21:14,False
00Q00011634,Nathan,Sims,"Clark, Whitney and Obrien",Analyst,nathan.sims@rodriguez.com,(800)379-5288,52644 Nicholas Island Apt. 144,Tammytown,WV,77766,USA,Technology,Social Media,Working - Contacted,Warm,4,1992020.38,0050001,False,,,,,2025-10-02 17:21:14,2025-12-03 17:21:14,False
00Q00011635,Juan,Hammond,Huynh-Kelley,VP,juan.hammond@parker.com,+1-434-360-7146x670,2504 Kaylee Fields Suite 635,Lake Jill,TN,00891,USA,Manufacturing,Trade Show,Closed - Not Converted,Warm,23,87484201.06,0050008,False,,,,,2025-08-05 17:21:14,2025-10-15 17:21:14,False
00Q00011636,Michael,Mann,Hudson-Costa,Senior Manager,michael.mann@cochran-randall.com,741-717-5132,80731 Brandt Cliff Suite 430,West Patrickville,NY,46080,USA,Manufacturing,Partner Referral,Closed - Converted,Cold,183,132094.18,0050006,True,2025-02-20,00100010524,00300011140,00600011687,2024-12-07 17:21:14,2025-02-20 17:21:14,False
00Q00011637,Michael,Robertson,Brock PLC,Analyst,michael.robertson@best.info,841-387-0018x06526,66715 Myers Grove,Port Jessicafurt,KS,45311,USA,Healthcare,Purchased List,Working - Contacted,Warm,171,916311.33,0050010,False,,,,,2024-11-17 17:21:14,2024-12-05 17:21:14,False
00Q00011638,Madison,King,Cochran-Ruiz,Senior Manager,madison.king@moore-gray.com,889-664-4613x907,07138 Michael Mountain,East Matthew,SD,50644,USA,Manufacturing,Employee Referral,Closed - Converted,Cold,87,99936.53,0050015,True,2024-12-05,00100010567,00300010496,00600011292,2024-11-01 17:21:14,2025-03-08 17:21:14,False
00Q00011639,Cody,Watkins,Morgan Ltd,VP,cody.watkins@taylor.info,5679217076,76665 Thompson Parkway,Port Henry,FM,30634,USA,Retail,Employee Referral,Closed - Converted,Cold,1775,625627.75,0050009,True,2025-06-13,00100010389,00300010175,00600010105,2025-03-28 17:21:14,2025-04-29 17:21:14,False
00Q00011640,Patrick,Garcia,"Brady, Schroeder and Moyer",Director,patrick.garcia@bowen.com,(553)605-3623x21990,4914 Morris Common,Alexisview,AZ,21397,USA,Financial Services,Partner Referral,Closed - Converted,Cold,18,3259512.05,0050010,True,2025-05-05,00100010666,00300012978,00600011462,2025-04-19 17:21:14,2025-05-16 17:21:14,False
00Q00011641,Morgan,Sanders,Rivera-Mooney,Senior Manager,morgan.sanders@smith-smith.com,2487800431,8706 Connie Haven,New Teresaland,WV,24739,USA,Telecommunications,Trade Show,Working - Contacted,Hot,131,273416.57,0050008,False,,,,,2025-02-08 17:21:14,2025-05-03 17:21:14,False
00Q00011642,Christopher,Rhodes,"Jones, Murphy and Carter",Analyst,christopher.rhodes@carter.info,001-413-969-1538x687,15673 Hayes Passage,East Edwardville,DC,47156,USA,Financial Services,Employee Referral,Working - Contacted,Warm,52,5059541.97,0050017,False,,,,,2025-03-29 17:21:14,2025-07-23 17:21:14,False
00Q00011643,Alicia,Moore,Mcneil-Bennett,Analyst,alicia.moore@villanueva.com,681-441-7220x3564,973 Cohen Terrace Apt. 510,West Daisyshire,IA,45358,USA,Healthcare,Partner Referral,Closed - Not Converted,Warm,182,90751529.26,0050015,False,,,,,2025-08-01 17:21:14,2025-10-05 17:21:14,False
