CRM_ContactId,CRM_FirstName,CRM_LastName,CRM_Email,CRM_Title,CRM_AccountId,SAP_KUNNR,SAP_VKORG,SAP_VTWEG,SAP_SPART,SAP_PARVW,SAP_KUNN2,PartnerFunction,CreatedDate
300012072,Michael,Walker,michael.walker@jordan-castro.com,CTO,100010764,100428,1000,10,0,AG,100428,Sold-to Party,2025-10-25 17:36:40
300012073,James,Smith,james.smith@jordan-castro.com,VP Operations,100010764,100428,1000,10,0,AG,100428,Sold-to Party,2025-10-25 17:36:40
300012074,Stephanie,Hernandez,stephanie.hernandez@bryant-burgess.com,Senior Buyer,100010765,100429,2000,10,2,AG,100429,Sold-to Party,2025-10-25 17:36:40
300012075,Kristin,Hunt,kristin.hunt@bryant-burgess.com,Director Finance,100010765,100429,2000,10,2,AG,100429,Sold-to Party,2025-10-25 17:36:40
300012076,Marcus,Brown,marcus.brown@bryant-burgess.com,Director IT,100010765,100429,2000,10,2,AG,100429,Sold-to Party,2025-10-25 17:36:40
300012081,Daniel,Owens,daniel.owens@riley.com,VP Sales,100010767,100430,3000,20,2,AG,100430,Sold-to Party,2025-10-25 17:36:40
300012082,Matthew,Moore,matthew.moore@harper-boyer.com,CTO,100010768,100431,1000,30,2,AG,100431,Sold-to Party,2025-10-25 17:36:40
300012083,Teresa,Price,teresa.price@harper-boyer.com,CFO,100010768,100431,1000,30,2,AG,100431,Sold-to Party,2025-10-25 17:36:40
300012084,Justin,Morgan,justin.morgan@harper-boyer.com,CEO,100010768,100431,1000,30,2,AG,100431,Sold-to Party,2025-10-25 17:36:40
300012089,Keith,Dennis,keith.dennis@holloway.com,Senior Buyer,100010770,100432,1000,30,1,AG,100432,Sold-to Party,2025-10-25 17:36:40
300012090,Billy,Gonzales,billy.gonzales@holloway.com,VP Operations,100010770,100432,1000,30,1,AG,100432,Sold-to Party,2025-10-25 17:36:40
300012091,Cassie,Horne,cassie.horne@holloway.com,Manager Procurement,100010770,100432,1000,30,1,AG,100432,Sold-to Party,2025-10-25 17:36:40
300012099,Daniel,Obrien,daniel.obrien@rivas.com,CFO,100010774,100433,2000,30,1,AG,100433,Sold-to Party,2025-10-25 17:36:40
300012100,Christopher,Hill,christopher.hill@rivas.com,VP Marketing,100010774,100433,2000,30,1,AG,100433,Sold-to Party,2025-10-25 17:36:40
300012101,Sarah,Rowe,sarah.rowe@rivas.com,VP Operations,100010774,100433,2000,30,1,AG,100433,Sold-to Party,2025-10-25 17:36:40
300012103,Donald,Schultz,donald.schultz@fowler-riddle.com,VP Operations,100010776,100434,3000,20,1,AG,100434,Sold-to Party,2025-10-25 17:36:40
300012104,Jason,Scott,jason.scott@fowler-riddle.com,VP Sales,100010776,100434,3000,20,1,AG,100434,Sold-to Party,2025-10-25 17:36:40
300012105,James,Romero,james.romero@tanner.info,Director IT,100010777,100435,2000,10,2,AG,100435,Sold-to Party,2025-10-25 17:36:40
300012106,Stacey,Dennis,stacey.dennis@tanner.info,CEO,100010777,100435,2000,10,2,AG,100435,Sold-to Party,2025-10-25 17:36:40
300012107,Justin,Ward,justin.ward@leach.com,CTO,100010778,100436,3000,30,0,AG,100436,Sold-to Party,2025-10-25 17:36:40
300012108,Kathleen,Brown,kathleen.brown@leach.com,CFO,100010778,100436,3000,30,0,AG,100436,Sold-to Party,2025-10-25 17:36:40
300012109,Keith,Faulkner,keith.faulkner@leach.com,Director IT,100010778,100436,3000,30,0,AG,100436,Sold-to Party,2025-10-25 17:36:40
300012110,Dennis,West,dennis.west@edwards.info,Senior Buyer,100010779,100437,1000,30,2,AG,100437,Sold-to Party,2025-10-25 17:36:40
300012111,Suzanne,Foster,suzanne.foster@edwards.info,VP Operations,100010779,100437,1000,30,2,AG,100437,Sold-to Party,2025-10-25 17:36:40
300012112,Tamara,Hoffman,tamara.hoffman@edwards.info,CEO,100010779,100437,1000,30,2,AG,100437,Sold-to Party,2025-10-25 17:36:40
300012113,Ryan,Scott,ryan.scott@hardin.com,CTO,100010780,100438,1000,10,0,AG,100438,Sold-to Party,2025-10-25 17:36:40
300012114,Jasmine,Floyd,jasmine.floyd@hardin.com,VP Operations,100010780,100438,1000,10,0,AG,100438,Sold-to Party,2025-10-25 17:36:40
300012115,Mary,Cox,mary.cox@hardin.com,VP Operations,100010780,100438,1000,10,0,AG,100438,Sold-to Party,2025-10-25 17:36:40
300012116,Cody,King,cody.king@carlson-ingram.com,CTO,100010781,100439,1000,20,0,AG,100439,Sold-to Party,2025-10-25 17:36:40
300012117,Ellen,Davis,ellen.davis@carlson-ingram.com,VP Operations,100010781,100439,1000,20,0,AG,100439,Sold-to Party,2025-10-25 17:36:40
300012118,Brendan,Scott,brendan.scott@carlson-ingram.com,VP Marketing,100010781,100439,1000,20,0,AG,100439,Sold-to Party,2025-10-25 17:36:40
300012119,Calvin,Smith,calvin.smith@carlson-ingram.com,VP Operations,100010781,100439,1000,20,0,AG,100439,Sold-to Party,2025-10-25 17:36:40
300012120,Alexander,Skinner,alexander.skinner@blevins-green.biz,Manager Procurement,100010782,100440,1000,30,0,AG,100440,Sold-to Party,2025-10-25 17:36:40
300012121,Teresa,Lawrence,teresa.lawrence@blevins-green.biz,Director Finance,100010782,100440,1000,30,0,AG,100440,Sold-to Party,2025-10-25 17:36:40
300012122,Bryan,Tucker,bryan.tucker@blevins-green.biz,VP Marketing,100010782,100440,1000,30,0,AG,100440,Sold-to Party,2025-10-25 17:36:40
300012123,Elijah,Phillips,elijah.phillips@blevins-green.biz,Manager Procurement,100010782,100440,1000,30,0,AG,100440,Sold-to Party,2025-10-25 17:36:40
300012124,Corey,Richardson,corey.richardson@blevins-green.biz,CTO,100010782,100440,1000,30,0,AG,100440,Sold-to Party,2025-10-25 17:36:40
300012125,Wanda,Lynn,wanda.lynn@wright.biz,Director IT,100010783,100441,1000,10,2,AG,100441,Sold-to Party,2025-10-25 17:36:40
300012126,Tamara,Greene,tamara.greene@wright.biz,Director IT,100010783,100441,1000,10,2,AG,100441,Sold-to Party,2025-10-25 17:36:40
300012127,Debbie,Hendricks,debbie.hendricks@wright.biz,VP Marketing,100010783,100441,1000,10,2,AG,100441,Sold-to Party,2025-10-25 17:36:40
300012128,Paula,Evans,paula.evans@lawrence.biz,Senior Buyer,100010784,100442,1000,20,0,AG,100442,Sold-to Party,2025-10-25 17:36:40
300012129,Kristin,Cunningham,kristin.cunningham@lawrence.biz,Director IT,100010784,100442,1000,20,0,AG,100442,Sold-to Party,2025-10-25 17:36:40
300012130,Sheryl,Barry,sheryl.barry@lawrence.biz,Director IT,100010784,100442,1000,20,0,AG,100442,Sold-to Party,2025-10-25 17:36:40
300012135,Kimberly,Carpenter,kimberly.carpenter@gray-lopez.org,VP Sales,100010786,100443,2000,30,0,AG,100443,Sold-to Party,2025-10-25 17:36:40
300012136,Daniel,Hester,daniel.hester@gray-lopez.org,VP Operations,100010786,100443,2000,30,0,AG,100443,Sold-to Party,2025-10-25 17:36:40
300012143,William,Evans,william.evans@young.com,Senior Buyer,100010789,100444,2000,10,0,AG,100444,Sold-to Party,2025-10-25 17:36:40
300012144,Tammy,Castaneda,tammy.castaneda@sanchez.biz,VP Marketing,100010790,100445,1000,30,0,AG,100445,Sold-to Party,2025-10-25 17:36:40
300012145,Kayla,Herrera,kayla.herrera@sanchez.biz,Director Finance,100010790,100445,1000,30,0,AG,100445,Sold-to Party,2025-10-25 17:36:40
300012146,Bryan,Perry,bryan.perry@sanchez.biz,Director Finance,100010790,100445,1000,30,0,AG,100445,Sold-to Party,2025-10-25 17:36:40
300012153,Kathleen,Murray,kathleen.murray@watson.com,VP Operations,100010793,100446,1000,20,1,AG,100446,Sold-to Party,2025-10-25 17:36:40
300012154,Lisa,Burke,lisa.burke@perez.biz,VP Sales,100010794,100447,1000,10,1,AG,100447,Sold-to Party,2025-10-25 17:36:40
300012155,Bridget,Huff,bridget.huff@perez.biz,CEO,100010794,100447,1000,10,1,AG,100447,Sold-to Party,2025-10-25 17:36:40
300012156,Joshua,Edwards,joshua.edwards@ray-white.com,CFO,100010795,100448,1000,10,0,AG,100448,Sold-to Party,2025-10-25 17:36:40
300012157,Mary,Ortiz,mary.ortiz@ray-white.com,Senior Buyer,100010795,100448,1000,10,0,AG,100448,Sold-to Party,2025-10-25 17:36:40
300012158,Kelly,Jensen,kelly.jensen@ray-white.com,VP Operations,100010795,100448,1000,10,0,AG,100448,Sold-to Party,2025-10-25 17:36:40
300012159,Tyler,Lucas,tyler.lucas@miller.info,CTO,100010796,100449,1000,10,2,AG,100449,Sold-to Party,2025-10-25 17:36:40
300012160,Rebecca,Sanchez,rebecca.sanchez@miller.info,CTO,100010796,100449,1000,10,2,AG,100449,Sold-to Party,2025-10-25 17:36:40
300012161,Kevin,Leonard,kevin.leonard@miller.info,Manager Procurement,100010796,100449,1000,10,2,AG,100449,Sold-to Party,2025-10-25 17:36:40
300012162,Kevin,White,kevin.white@miller.info,VP Operations,100010796,100449,1000,10,2,AG,100449,Sold-to Party,2025-10-25 17:36:40
300012167,Bob,James,bob.james@collins.com,VP Operations,100010799,100450,2000,20,1,AG,100450,Sold-to Party,2025-10-25 17:36:40
300012168,Joseph,Taylor,joseph.taylor@collins.com,VP Operations,100010799,100450,2000,20,1,AG,100450,Sold-to Party,2025-10-25 17:36:40
300012169,Donna,Flores,donna.flores@collins.com,CEO,100010799,100450,2000,20,1,AG,100450,Sold-to Party,2025-10-25 17:36:40
300012174,Andrew,Taylor,andrew.taylor@stanley.com,VP Sales,100010801,100451,1000,20,0,AG,100451,Sold-to Party,2025-10-25 17:36:40
300012175,Stephanie,Torres,stephanie.torres@stanley.com,CFO,100010801,100451,1000,20,0,AG,100451,Sold-to Party,2025-10-25 17:36:40
300012176,Daniel,Horne,daniel.horne@stanley.com,CEO,100010801,100451,1000,20,0,AG,100451,Sold-to Party,2025-10-25 17:36:40
300012177,Kevin,Barrera,kevin.barrera@perez.com,Senior Buyer,100010802,100452,2000,20,1,AG,100452,Sold-to Party,2025-10-25 17:36:40
300012178,Bridget,Ellis,bridget.ellis@phillips.com,VP Sales,100010803,100453,2000,10,0,AG,100453,Sold-to Party,2025-10-25 17:36:40
300012179,Luis,Beck,luis.beck@phillips.com,CFO,100010803,100453,2000,10,0,AG,100453,Sold-to Party,2025-10-25 17:36:40
300012180,Jill,Nguyen,jill.nguyen@phillips.com,Senior Buyer,100010803,100453,2000,10,0,AG,100453,Sold-to Party,2025-10-25 17:36:40
300012184,Michael,Riddle,michael.riddle@frye.biz,Director Finance,100010805,100454,1000,20,0,AG,100454,Sold-to Party,2025-10-25 17:36:40
300012185,Molly,Bauer,molly.bauer@frye.biz,Manager Procurement,100010805,100454,1000,20,0,AG,100454,Sold-to Party,2025-10-25 17:36:40
300012186,Michael,Moran,michael.moran@frye.biz,VP Sales,100010805,100454,1000,20,0,AG,100454,Sold-to Party,2025-10-25 17:36:40
300012187,Danielle,Mckinney,danielle.mckinney@coleman-thompson.com,Director IT,100010806,100455,1000,10,1,AG,100455,Sold-to Party,2025-10-25 17:36:40
300012188,Rachel,Rowland,rachel.rowland@coleman-thompson.com,Director IT,100010806,100455,1000,10,1,AG,100455,Sold-to Party,2025-10-25 17:36:40
300012189,Jennifer,Thomas,jennifer.thomas@coleman-thompson.com,Senior Buyer,100010806,100455,1000,10,1,AG,100455,Sold-to Party,2025-10-25 17:36:40
300012190,Colin,Evans,colin.evans@adams-morgan.com,Director Finance,100010807,100456,1000,10,1,AG,100456,Sold-to Party,2025-10-25 17:36:40
300012191,Steven,Santiago,steven.santiago@adams-morgan.com,CEO,100010807,100456,1000,10,1,AG,100456,Sold-to Party,2025-10-25 17:36:40
300012192,Michael,Burns,michael.burns@adams-morgan.com,Director Finance,100010807,100456,1000,10,1,AG,100456,Sold-to Party,2025-10-25 17:36:40
300012193,Victor,White,victor.white@pierce.com,Senior Buyer,100010808,100457,1000,20,0,AG,100457,Sold-to Party,2025-10-25 17:36:40
300012194,Megan,Evans,megan.evans@pierce.com,CTO,100010808,100457,1000,20,0,AG,100457,Sold-to Party,2025-10-25 17:36:40
300012195,Kara,Duncan,kara.duncan@randolph.info,VP Sales,100010809,100458,2000,20,0,AG,100458,Sold-to Party,2025-10-25 17:36:40
300012196,Lauren,Spencer,lauren.spencer@randolph.info,Director IT,100010809,100458,2000,20,0,AG,100458,Sold-to Party,2025-10-25 17:36:40
300012197,Lisa,Guzman,lisa.guzman@rogers.org,VP Sales,100010810,100459,1000,10,0,AG,100459,Sold-to Party,2025-10-25 17:36:40
300012198,Kaylee,Chavez,kaylee.chavez@rogers.org,VP Sales,100010810,100459,1000,10,0,AG,100459,Sold-to Party,2025-10-25 17:36:40
300012199,Austin,Cruz,austin.cruz@rogers.org,CFO,100010810,100459,1000,10,0,AG,100459,Sold-to Party,2025-10-25 17:36:40
300012200,Ashley,Rodriguez,ashley.rodriguez@palmer-clarke.biz,CFO,100010811,100460,2000,10,0,AG,100460,Sold-to Party,2025-10-25 17:36:40
300012201,Angela,Craig,angela.craig@palmer-clarke.biz,VP Operations,100010811,100460,2000,10,0,AG,100460,Sold-to Party,2025-10-25 17:36:40
300012202,Tommy,Frost,tommy.frost@palmer-clarke.biz,VP Operations,100010811,100460,2000,10,0,AG,100460,Sold-to Party,2025-10-25 17:36:40
300012209,Emily,Parsons,emily.parsons@gomez.com,VP Sales,100010814,100461,1000,20,1,AG,100461,Sold-to Party,2025-10-25 17:36:40
300012210,Nicole,Brown,nicole.brown@gomez.com,CFO,100010814,100461,1000,20,1,AG,100461,Sold-to Party,2025-10-25 17:36:40
300012216,Michelle,Rosario,michelle.rosario@curtis.com,VP Sales,100010817,100462,3000,10,0,AG,100462,Sold-to Party,2025-10-25 17:36:40
300012217,Christine,Gray,christine.gray@curtis.com,CEO,100010817,100462,3000,10,0,AG,100462,Sold-to Party,2025-10-25 17:36:40
300012218,Nicole,Hill,nicole.hill@curtis.com,VP Operations,100010817,100462,3000,10,0,AG,100462,Sold-to Party,2025-10-25 17:36:40
300012219,Kristin,Rangel,kristin.rangel@jones.com,VP Sales,100010818,100463,3000,10,0,AG,100463,Sold-to Party,2025-10-25 17:36:40
300012220,Bruce,Johnston,bruce.johnston@jones.com,VP Marketing,100010818,100463,3000,10,0,AG,100463,Sold-to Party,2025-10-25 17:36:40
300012221,Sean,Walker,sean.walker@castillo.com,VP Sales,100010819,100464,1000,20,0,AG,100464,Sold-to Party,2025-10-25 17:36:40
300012222,Bethany,Mcintyre,bethany.mcintyre@castillo.com,VP Sales,100010819,100464,1000,20,0,AG,100464,Sold-to Party,2025-10-25 17:36:40
300012223,David,Mccoy,david.mccoy@castillo.com,VP Marketing,100010819,100464,1000,20,0,AG,100464,Sold-to Party,2025-10-25 17:36:40
300012224,William,Herring,william.herring@roman.com,Senior Buyer,100010820,100465,1000,30,0,AG,100465,Sold-to Party,2025-10-25 17:36:40
300012225,Carlos,Barton,carlos.barton@roman.com,CTO,100010820,100465,1000,30,0,AG,100465,Sold-to Party,2025-10-25 17:36:40
300012226,Joseph,Adams,joseph.adams@roman.com,VP Operations,100010820,100465,1000,30,0,AG,100465,Sold-to Party,2025-10-25 17:36:40
300012229,Amber,Ruiz,amber.ruiz@kelly.com,CEO,100010822,100466,1000,20,1,AG,100466,Sold-to Party,2025-10-25 17:36:40
300012230,Michael,Lopez,michael.lopez@kelly.com,Director IT,100010822,100466,1000,20,1,AG,100466,Sold-to Party,2025-10-25 17:36:40
300012231,Christian,Stanley,christian.stanley@kelly.com,Director IT,100010822,100466,1000,20,1,AG,100466,Sold-to Party,2025-10-25 17:36:40
300012232,Patrick,Rodriguez,patrick.rodriguez@kelly.com,VP Operations,100010822,100466,1000,20,1,AG,100466,Sold-to Party,2025-10-25 17:36:40
300012233,Lisa,Hess,lisa.hess@brown.com,CTO,100010823,100467,2000,10,0,AG,100467,Sold-to Party,2025-10-25 17:36:40
300012234,Sean,Martin,sean.martin@brown.com,Director IT,100010823,100467,2000,10,0,AG,100467,Sold-to Party,2025-10-25 17:36:40
300012235,Carol,Smith,carol.smith@morales.org,Director IT,100010824,100468,1000,30,0,AG,100468,Sold-to Party,2025-10-25 17:36:40
300012236,Matthew,Soto,matthew.soto@morales.org,CFO,100010824,100468,1000,30,0,AG,100468,Sold-to Party,2025-10-25 17:36:40
300012237,Jill,Smith,jill.smith@morales.org,Senior Buyer,100010824,100468,1000,30,0,AG,100468,Sold-to Party,2025-10-25 17:36:40
300012242,Logan,Meyer,logan.meyer@blevins-ross.org,CFO,100010826,100469,1000,30,1,AG,100469,Sold-to Party,2025-10-25 17:36:40
300012243,Shannon,Black,shannon.black@blevins-ross.org,Director Finance,100010826,100469,1000,30,1,AG,100469,Sold-to Party,2025-10-25 17:36:40
300012244,Debra,Haynes,debra.haynes@blevins-ross.org,Manager Procurement,100010826,100469,1000,30,1,AG,100469,Sold-to Party,2025-10-25 17:36:40
300012245,Ana,Perez,ana.perez@blevins-ross.org,Senior Buyer,100010826,100469,1000,30,1,AG,100469,Sold-to Party,2025-10-25 17:36:40
300012246,Erin,Jackson,erin.jackson@haas.com,CFO,100010827,100470,2000,30,0,AG,100470,Sold-to Party,2025-10-25 17:36:40
300012247,Cheryl,Hall,cheryl.hall@haas.com,CTO,100010827,100470,2000,30,0,AG,100470,Sold-to Party,2025-10-25 17:36:40
300012248,Rachel,Choi,rachel.choi@haas.com,Senior Buyer,100010827,100470,2000,30,0,AG,100470,Sold-to Party,2025-10-25 17:36:40
300012249,Amanda,Watson,amanda.watson@martinez-le.com,Director IT,100010828,100471,2000,10,0,AG,100471,Sold-to Party,2025-10-25 17:36:40
300012250,Sean,Smith,sean.smith@martinez-le.com,CFO,100010828,100471,2000,10,0,AG,100471,Sold-to Party,2025-10-25 17:36:40
300012251,Brenda,Wheeler,brenda.wheeler@martinez-le.com,VP Sales,100010828,100471,2000,10,0,AG,100471,Sold-to Party,2025-10-25 17:36:40
300012252,Carolyn,Miller,carolyn.miller@martinez-le.com,Manager Procurement,100010828,100471,2000,10,0,AG,100471,Sold-to Party,2025-10-25 17:36:40
300012253,Patrick,Mcintyre,patrick.mcintyre@rivera.biz,VP Operations,100010829,100472,2000,20,0,AG,100472,Sold-to Party,2025-10-25 17:36:40
300012254,Rebecca,Adams,rebecca.adams@rivera.biz,Senior Buyer,100010829,100472,2000,20,0,AG,100472,Sold-to Party,2025-10-25 17:36:40
300012255,Danielle,Davis,danielle.davis@nichols-evans.biz,VP Marketing,100010830,100473,2000,30,0,AG,100473,Sold-to Party,2025-10-25 17:36:40
300012256,Joseph,Holland,joseph.holland@nichols-evans.biz,Director IT,100010830,100473,2000,30,0,AG,100473,Sold-to Party,2025-10-25 17:36:40
300012257,Jose,Patel,jose.patel@nichols-evans.biz,Director IT,100010830,100473,2000,30,0,AG,100473,Sold-to Party,2025-10-25 17:36:40
300012270,Mark,Foster,mark.foster@robinson-lawson.biz,VP Sales,100010835,100474,3000,20,0,AG,100474,Sold-to Party,2025-10-25 17:36:40
300012271,Madison,Roberson,madison.roberson@harvey-thompson.com,VP Operations,100010836,100475,1000,10,0,AG,100475,Sold-to Party,2025-10-25 17:36:40
300012272,Rachel,Gilbert,rachel.gilbert@harvey-thompson.com,VP Marketing,100010836,100475,1000,10,0,AG,100475,Sold-to Party,2025-10-25 17:36:40
300012277,Carla,Dennis,carla.dennis@mcdonald-mason.biz,VP Sales,100010838,100476,2000,20,0,AG,100476,Sold-to Party,2025-10-25 17:36:40
300012278,Natasha,Douglas,natasha.douglas@mcdonald-mason.biz,Director IT,100010838,100476,2000,20,0,AG,100476,Sold-to Party,2025-10-25 17:36:40
300012279,Corey,Horn,corey.horn@jenkins.com,CFO,100010839,100477,1000,10,0,AG,100477,Sold-to Party,2025-10-25 17:36:40
300012280,Dana,Davis,dana.davis@jenkins.com,VP Sales,100010839,100477,1000,10,0,AG,100477,Sold-to Party,2025-10-25 17:36:40
300012281,Heather,Pearson,heather.pearson@jenkins.com,Director Finance,100010839,100477,1000,10,0,AG,100477,Sold-to Party,2025-10-25 17:36:40
300012282,Alexandria,Roberts,alexandria.roberts@wang.com,Manager Procurement,100010840,100478,1000,10,1,AG,100478,Sold-to Party,2025-10-25 17:36:40
300012283,Abigail,Scott,abigail.scott@wang.com,Senior Buyer,100010840,100478,1000,10,1,AG,100478,Sold-to Party,2025-10-25 17:36:40
300012284,Brian,Aguilar,brian.aguilar@wang.com,Director Finance,100010840,100478,1000,10,1,AG,100478,Sold-to Party,2025-10-25 17:36:40
300012285,Kayla,Armstrong,kayla.armstrong@tucker-allen.com,Senior Buyer,100010841,100479,2000,10,0,AG,100479,Sold-to Party,2025-10-25 17:36:40
300012286,Kelly,Burns,kelly.burns@tucker-allen.com,VP Sales,100010841,100479,2000,10,0,AG,100479,Sold-to Party,2025-10-25 17:36:40
300012287,Ashley,Campbell,ashley.campbell@tucker-allen.com,CFO,100010841,100479,2000,10,0,AG,100479,Sold-to Party,2025-10-25 17:36:40
300012288,John,Williams,john.williams@tucker-allen.com,Senior Buyer,100010841,100479,2000,10,0,AG,100479,Sold-to Party,2025-10-25 17:36:40
300012289,Danny,Johnson,danny.johnson@adams.com,CFO,100010842,100480,2000,10,1,AG,100480,Sold-to Party,2025-10-25 17:36:40
300012290,Ruth,Ellison,ruth.ellison@adams.com,VP Marketing,100010842,100480,2000,10,1,AG,100480,Sold-to Party,2025-10-25 17:36:40
300012291,James,Stewart,james.stewart@adams.com,CEO,100010842,100480,2000,10,1,AG,100480,Sold-to Party,2025-10-25 17:36:40
300012294,William,Ramos,william.ramos@lewis.com,Senior Buyer,100010844,100481,2000,10,0,AG,100481,Sold-to Party,2025-10-25 17:36:40
300012295,Kimberly,Bauer,kimberly.bauer@lewis.com,VP Sales,100010844,100481,2000,10,0,AG,100481,Sold-to Party,2025-10-25 17:36:40
300012296,Alyssa,Edwards,alyssa.edwards@lewis.com,CTO,100010844,100481,2000,10,0,AG,100481,Sold-to Party,2025-10-25 17:36:40
300012298,Colleen,Mcgrath,colleen.mcgrath@gardner-singleton.biz,CFO,100010846,100482,2000,10,0,AG,100482,Sold-to Party,2025-10-25 17:36:40
300012299,James,Ross,james.ross@gardner-singleton.biz,VP Operations,100010846,100482,2000,10,0,AG,100482,Sold-to Party,2025-10-25 17:36:40
300012300,Eric,Mcdaniel,eric.mcdaniel@gardner-singleton.biz,CEO,100010846,100482,2000,10,0,AG,100482,Sold-to Party,2025-10-25 17:36:40
300012301,Jessica,Owens,jessica.owens@gardner-singleton.biz,Director Finance,100010846,100482,2000,10,0,AG,100482,Sold-to Party,2025-10-25 17:36:40
300012302,Eddie,Murphy,eddie.murphy@gardner-singleton.biz,CFO,100010846,100482,2000,10,0,AG,100482,Sold-to Party,2025-10-25 17:36:40
300012305,Mary,Chapman,mary.chapman@thompson.org,Manager Procurement,100010848,100483,1000,10,1,AG,100483,Sold-to Party,2025-10-25 17:36:40
300012306,Nicole,Wilson,nicole.wilson@thompson.org,Senior Buyer,100010848,100483,1000,10,1,AG,100483,Sold-to Party,2025-10-25 17:36:40
300012307,Alexander,Cobb,alexander.cobb@thompson.org,VP Marketing,100010848,100483,1000,10,1,AG,100483,Sold-to Party,2025-10-25 17:36:40
300012308,Michael,Garrett,michael.garrett@navarro.com,Director IT,100010849,100484,2000,30,0,AG,100484,Sold-to Party,2025-10-25 17:36:40
300012309,George,Rogers,george.rogers@navarro.com,CTO,100010849,100484,2000,30,0,AG,100484,Sold-to Party,2025-10-25 17:36:40
300012310,Samantha,Rodriguez,samantha.rodriguez@navarro.com,VP Marketing,100010849,100484,2000,30,0,AG,100484,Sold-to Party,2025-10-25 17:36:40
300012311,Jessica,Townsend,jessica.townsend@navarro.com,CEO,100010849,100484,2000,30,0,AG,100484,Sold-to Party,2025-10-25 17:36:40
300012312,Kristina,Allen,kristina.allen@turner.biz,Director IT,100010850,100485,2000,20,0,AG,100485,Sold-to Party,2025-10-25 17:36:40
300012313,Michael,Sanders,michael.sanders@turner.biz,CFO,100010850,100485,2000,20,0,AG,100485,Sold-to Party,2025-10-25 17:36:40
300012314,Richard,Bell,richard.bell@turner.biz,VP Sales,100010850,100485,2000,20,0,AG,100485,Sold-to Party,2025-10-25 17:36:40
300012315,Bradley,Lee,bradley.lee@perez.org,VP Sales,100010851,100486,3000,20,1,AG,100486,Sold-to Party,2025-10-25 17:36:40
300012316,Denise,Diaz,denise.diaz@perez.org,CFO,100010851,100486,3000,20,1,AG,100486,Sold-to Party,2025-10-25 17:36:40
300012317,Luis,Nelson,luis.nelson@perez.org,Manager Procurement,100010851,100486,3000,20,1,AG,100486,Sold-to Party,2025-10-25 17:36:40
300012324,Alexandria,Ramirez,alexandria.ramirez@spencer.com,VP Operations,100010854,100487,2000,30,1,AG,100487,Sold-to Party,2025-10-25 17:36:40
300012325,Lisa,Gross,lisa.gross@spencer.com,Director IT,100010854,100487,2000,30,1,AG,100487,Sold-to Party,2025-10-25 17:36:40
300012326,Jacob,Huang,jacob.huang@hobbs.com,CFO,100010855,100488,1000,10,1,AG,100488,Sold-to Party,2025-10-25 17:36:40
300012327,Larry,Martin,larry.martin@hobbs.com,VP Sales,100010855,100488,1000,10,1,AG,100488,Sold-to Party,2025-10-25 17:36:40
300012328,Stephanie,Peterson,stephanie.peterson@hobbs.com,VP Sales,100010855,100488,1000,10,1,AG,100488,Sold-to Party,2025-10-25 17:36:40
300012332,James,Reyes,james.reyes@bean.com,CFO,100010857,100489,2000,10,0,AG,100489,Sold-to Party,2025-10-25 17:36:40
300012333,Elizabeth,Bennett,elizabeth.bennett@bean.com,VP Sales,100010857,100489,2000,10,0,AG,100489,Sold-to Party,2025-10-25 17:36:40
300012334,Jason,Rivera,jason.rivera@weaver.com,VP Marketing,100010858,100490,1000,20,0,AG,100490,Sold-to Party,2025-10-25 17:36:40
300012335,Richard,Bowers,richard.bowers@weaver.com,Director IT,100010858,100490,1000,20,0,AG,100490,Sold-to Party,2025-10-25 17:36:40
300012336,Julia,Woods,julia.woods@weaver.com,CFO,100010858,100490,1000,20,0,AG,100490,Sold-to Party,2025-10-25 17:36:40
300012337,Michele,Miller,michele.miller@hancock.com,VP Sales,100010859,100491,2000,10,0,AG,100491,Sold-to Party,2025-10-25 17:36:40
300012338,Cody,Davis,cody.davis@hancock.com,CTO,100010859,100491,2000,10,0,AG,100491,Sold-to Party,2025-10-25 17:36:40
300012339,Sarah,Christian,sarah.christian@hancock.com,CTO,100010859,100491,2000,10,0,AG,100491,Sold-to Party,2025-10-25 17:36:40
300012340,Stephanie,Smith,stephanie.smith@hancock.com,CEO,100010859,100491,2000,10,0,AG,100491,Sold-to Party,2025-10-25 17:36:40
300012359,Eric,Stark,eric.stark@duncan-french.com,VP Sales,100010865,100492,1000,20,2,AG,100492,Sold-to Party,2025-10-25 17:36:40
300012360,Ashley,Long,ashley.long@duncan-french.com,Director Finance,100010865,100492,1000,20,2,AG,100492,Sold-to Party,2025-10-25 17:36:40
300012364,Denise,Francis,denise.francis@morales.org,Senior Buyer,100010867,100493,1000,10,2,AG,100493,Sold-to Party,2025-10-25 17:36:40
300012365,Gregory,Brown,gregory.brown@morales.org,Director IT,100010867,100493,1000,10,2,AG,100493,Sold-to Party,2025-10-25 17:36:40
300012366,Randall,Martinez,randall.martinez@morales.org,CFO,100010867,100493,1000,10,2,AG,100493,Sold-to Party,2025-10-25 17:36:40
300012367,Richard,Collier,richard.collier@morales.org,CFO,100010867,100493,1000,10,2,AG,100493,Sold-to Party,2025-10-25 17:36:40
300012368,John,Henderson,john.henderson@gonzalez-wilcox.net,Senior Buyer,100010868,100494,1000,10,2,AG,100494,Sold-to Party,2025-10-25 17:36:40
300012369,David,Black,david.black@gonzalez-wilcox.net,CEO,100010868,100494,1000,10,2,AG,100494,Sold-to Party,2025-10-25 17:36:40
